Time Start Target Weight
22 3561 7955 1
22 3561 7960 1
22 3561 7963 1
22 3561 7977 1
22 3561 8000 1
22 3561 8011 1
22 3561 8022 1
22 3561 8025 1
22 3561 8047 1
22 3561 8057 1
22 3561 8058 1
22 3561 8070 1
22 3561 8074 1
22 3561 8077 1
22 3561 8080 1
22 3561 8081 1
22 3561 8085 1
22 3561 8105 1
22 3561 8117 1
22 3561 8133 1
22 3561 8134 1
22 3561 8143 1
22 3561 8153 1
22 3561 8182 1
22 3561 8195 1
22 3561 8210 1
22 3561 8297 1
22 3561 8301 1
22 3561 8342 1
22 3561 8400 1
22 3561 8476 1
22 3561 8524 1
22 3561 8657 1
22 3561 8680 1
22 3561 8760 1
22 3561 8843 1
22 3561 8903 1
22 3561 9052 1
22 3561 9116 1
22 3561 9198 1
22 3561 9238 1
22 3561 9334 1
22 3561 9471 1
22 3561 9623 1
22 3561 9658 1
22 3561 9680 1
22 3561 9751 1
22 3561 9910 1
22 3561 10100 1
22 3561 10248 1
22 3561 10249 1
22 3561 10269 1
22 3561 10292 1
22 3561 10295 1
22 3561 10300 1
22 3561 10317 1
22 3561 10319 1
22 3561 10334 1
22 3561 10346 1
22 3561 10353 1
22 3561 10358 1
22 3561 10361 1
22 3561 10395 1
22 3561 10396 1
22 3561 10408 1
22 3561 10416 1
22 3561 10447 1
22 3561 10464 1
22 3561 10471 1
22 3561 10484 1
22 3561 10514 1
22 3561 10516 1
22 3561 10517 1
22 3561 10521 1
22 3561 10545 1
22 3561 10559 1
22 3561 10563 1
22 3561 10585 1
22 3561 10588 1
22 3561 10599 1
22 3561 10632 1
22 3561 10650 1
22 3561 10660 1
22 3561 10661 1
22 3561 10664 1
22 3561 10667 1
22 3561 10685 1
22 3561 10690 1
22 3561 10694 1
22 3561 10696 1
22 3561 10718 1
22 3561 10727 1
22 3561 10738 1
22 3561 10756 1
22 3561 10759 1
22 3561 10796 1
22 3561 10804 1
22 3561 10813 1
22 3561 10818 1
22 3561 10838 1
22 3561 10840 1
22 3561 10844 1
22 3561 10850 1
22 3561 10857 1
22 3561 10910 1
22 3561 10911 1
22 3561 10912 1
22 3561 10913 1
22 3561 10926 1
22 3561 10930 1
22 3561 10942 1
22 3561 10966 1
22 3561 10980 1
22 3561 10981 1
22 3561 10984 1
22 3561 10989 1
22 3561 10994 1
22 3561 11003 1
22 3561 11005 1
22 3561 11006 1
22 3561 11012 1
22 3561 11033 1
22 3561 11038 1
22 3561 11056 1
22 3561 11061 1
22 3561 11073 1
22 3561 11134 1
22 3561 11139 1
22 3561 11163 1
22 3561 11168 1
22 3561 11172 1
22 3561 11183 1
22 3561 11190 1
22 3561 11192 1
22 3561 11217 1
22 3561 11227 1
22 3561 11228 1
22 3561 11233 1
22 3561 11238 1
22 3561 11246 1
22 3561 11247 1
22 3561 11248 1
22 3561 11252 1
22 3561 11255 1
22 3561 11269 1
22 3561 11270 1
22 3561 11277 1
22 3561 11280 1
22 3561 11288 1
22 3561 11296 1
22 3561 11299 1
22 3561 11300 1
22 3561 11301 1
22 3561 11302 1
22 3561 11304 1
22 3561 11305 1
22 3561 11306 1
22 3561 11329 1
22 3561 11334 1
22 3561 11341 1
22 3561 11343 1
22 3561 11351 1
22 3561 11354 1
22 3561 11357 1
22 3561 11379 1
22 3561 11381 1
22 3561 11404 1
22 3561 11413 1
22 3561 11418 1
22 3561 11421 1
22 3561 11422 1
22 3561 11423 1
22 3561 11426 1
22 3561 11427 1
22 3561 11440 1
22 3561 11472 1
22 3561 11491 1
22 3561 11492 1
22 3561 11504 1
22 3561 11507 1
22 3561 11517 1
22 3561 11524 1
22 3561 11527 1
22 3561 11529 1
22 3561 11533 1
22 3561 11548 1
22 3561 11554 1
22 3561 11556 1
22 3561 11579 1
22 3561 11588 1
22 3561 11589 1
22 3561 11598 1
22 3561 11612 1
22 3561 11613 1
22 3561 11615 1
22 3561 11618 1
22 3561 11622 1
22 3561 11648 1
22 3561 11657 1
22 3561 11678 1
22 3561 11692 1
22 3561 11701 1
22 3561 11702 1
22 3561 11707 1
22 3561 11709 1
22 3561 11712 1
22 3561 11713 1
22 3561 11717 1
22 3561 11732 1
22 3561 11739 1
22 3561 11740 1
22 3561 11743 1
22 3561 11746 1
22 3561 11754 1
22 3561 11770 1
22 3561 11778 1
22 3561 11779 1
22 3561 11792 1
22 3561 11810 1
22 3561 11819 1
22 3561 11822 1
22 3561 11830 1
22 3561 11833 1
22 3561 11848 1
22 3561 11853 1
22 3561 11854 1
22 3561 11855 1
22 3561 11857 1
22 3561 11870 1
22 3561 11883 1
22 3561 11895 1
22 3561 11897 1
22 3561 11900 1
22 3561 11904 1
22 3561 11905 1
22 3561 11906 1
22 3561 11907 1
22 3561 11908 1
22 3561 11924 1
22 3561 11931 1
22 3561 11935 1
22 3561 11953 1
22 3561 11955 1
22 3561 11961 1
22 3561 11963 1
22 3561 11966 1
22 3561 11968 1
22 3561 11970 1
22 3561 11976 1
22 3561 11977 1
22 3561 11986 1
22 3561 11987 1
22 3561 12017 1
22 3561 12020 1
22 3561 12022 1
22 3561 12033 1
22 3561 12042 1
22 3561 12044 1
22 3561 12053 1
22 3561 12057 1
22 3561 12067 1
22 3561 12071 1
22 3561 12076 1
22 3561 12103 1
22 3561 12105 1
22 3561 12111 1
22 3561 12112 1
22 3561 12116 1
22 3561 12124 1
22 3561 12132 1
22 3561 12133 1
22 3561 12159 1
22 3561 12178 1
22 3561 12179 1
22 3561 12180 1
22 3561 12181 1
22 3561 12182 1
22 3561 12191 1
22 3561 12192 1
22 3561 12195 1
22 3561 12198 1
22 3561 12202 1
22 3561 12222 1
22 3561 12223 1
22 3561 12224 1
22 3561 12229 1
22 3561 12236 1
22 3561 12243 1
22 3561 12260 1
22 3561 12270 1
22 3561 12271 1
22 3561 12274 1
22 3561 12281 1
22 3561 12282 1
22 3561 12283 1
22 3561 12287 1
22 3561 12297 1
22 3561 12541 1
22 3561 12573 1
22 3561 12976 1
22 3561 13186 1
22 3561 13329 1
22 3561 13341 1
22 3561 13343 1
22 3561 13345 1
22 3561 13346 1
22 3561 13350 1
22 3561 13367 1
22 3561 13376 1
22 3561 13390 1
22 3561 13399 1
22 3561 13403 1
22 3561 13406 1
22 3561 13419 1
22 3561 13427 1
22 3561 13433 1
22 3561 13434 1
22 3561 13439 1
22 3561 13445 1
22 3561 13458 1
22 3561 13463 1
22 3561 13473 1
22 3561 13488 1
22 3561 13491 1
22 3561 13497 1
22 3561 13502 1
22 3561 13513 1
22 3561 13537 1
22 3561 13539 1
22 3561 13551 1
22 3561 13552 1
22 3561 13559 1
22 3561 13565 1
22 3561 13574 1
22 3561 13601 1
22 3561 13607 1
22 3561 13615 1
22 3561 13645 1
22 3561 13646 1
22 3561 13685 1
22 3561 13700 1
22 3561 13718 1
22 3561 13731 1
22 3561 13733 1
22 3561 13756 1
22 3561 13762 1
22 3561 13772 1
22 3561 13778 1
22 3561 13781 1
22 3561 13782 1
22 3561 13786 1
22 3561 13789 1
22 3561 13790 1
22 3561 13791 1
22 3561 13792 1
22 3561 13802 1
22 3561 13805 1
22 3561 13823 1
22 3561 13824 1
22 3561 13832 1
22 3561 13860 1
22 3561 13866 1
22 3561 13888 1
22 3561 13892 1
22 3561 13984 1
22 3561 13986 1
22 3561 13989 1
22 3561 14017 1
22 3561 14041 1
22 3561 14046 1
22 3561 14054 1
22 3561 14060 1
22 3561 14062 1
22 3561 14103 1
22 3561 14128 1
22 3561 14132 1
22 3561 14136 1
22 3561 14146 1
22 3561 14155 1
22 3561 14180 1
22 3561 14217 1
22 3561 14238 1
22 3561 14255 1
22 3561 14260 1
22 3561 14265 1
22 3561 14268 1
22 3561 14309 1
22 3561 14311 1
22 3561 14329 1
22 3561 14341 1
22 3561 14346 1
22 3561 14374 1
22 3561 14391 1
22 3561 14407 1
22 3561 14416 1
22 3561 14419 1
22 3561 14425 1
22 3561 14436 1
22 3561 14461 1
22 3561 14469 1
22 3561 14498 1
22 3561 14499 1
22 3561 14510 1
22 3561 14532 1
22 3561 14559 1
22 3561 14567 1
22 3561 14576 1
22 3561 14598 1
22 3561 14631 1
22 3561 14636 1
22 3561 14646 1
22 3561 14652 1
22 3561 14667 1
22 3561 14684 1
22 3561 14685 1
22 3561 14686 1
22 3561 14688 1
22 3561 14691 1
22 3561 14713 1
22 3561 14716 1
22 3561 14733 1
22 3561 14742 1
22 3561 14743 1
22 3561 14744 1
22 3561 14745 1
22 3561 14748 1
22 3561 14750 1
22 3561 14755 1
22 3561 14770 1
22 3561 14790 1
22 3561 14791 1
22 3561 14798 1
22 3561 14835 1
22 3561 14843 1
22 3561 14849 1
22 3561 14852 1
22 3561 14858 1
22 3561 14869 1
22 3561 14873 1
22 3561 14900 1
22 3561 14906 1
22 3561 14925 1
22 3561 14935 1
22 3561 14950 1
22 3561 14962 1
22 3561 14976 1
22 3561 14980 1
22 3561 15016 1
22 3561 15018 1
22 3561 15019 1
22 3561 15026 1
22 3561 15059 1
22 3561 15065 1
22 3561 15071 1
22 3561 15081 1
22 3561 15088 1
22 3561 15142 1
22 3561 15144 1
22 3561 15176 1
22 3561 15195 1
22 3561 15229 1
22 3561 15245 1
22 3561 15262 1
22 3561 15263 1
22 3561 15314 1
22 3561 15327 1
22 3561 15412 1
22 3561 15421 1
22 3561 15484 1
22 3561 15612 1
22 3561 15635 1
22 3561 16115 1
22 3561 16398 1
22 3561 16400 1
22 3561 16470 1
22 3561 16475 1
22 3561 16477 1
22 3561 16481 1
22 3561 16485 1
22 3561 16513 1
22 3561 16530 1
22 3561 16542 1
22 3561 16551 1
22 3561 16553 1
22 3561 16556 1
22 3561 16566 1
22 3561 16567 1
22 3561 16568 1
22 3561 16587 1
22 3561 16603 1
22 3561 16620 1
22 3561 16659 1
22 3561 16676 1
22 3561 16684 1
22 3561 16688 1
22 3561 16695 1
22 3561 16699 1
22 3561 16709 1
22 3561 16718 1
22 3561 16763 1
22 3561 16768 1
22 3561 16778 1
22 3561 16787 1
22 3561 16804 1
22 3561 16818 1
22 3561 16838 1
22 3561 16842 1
22 3561 16852 1
22 3561 16875 1
22 3561 16892 1
22 3561 16900 1
22 3561 16901 1
22 3561 16915 1
22 3561 16922 1
22 3561 16931 1
22 3561 16933 1
22 3561 16942 1
22 3561 16950 1
22 3561 16981 1
22 3561 17070 1
22 3561 17071 1
22 3561 17128 1
22 3561 17130 1
22 3561 17132 1
22 3561 17138 1
22 3561 17151 1
22 3561 17158 1
22 3561 17159 1
22 3561 17162 1
22 3561 17173 1
22 3561 17190 1
22 3561 17193 1
22 3561 17198 1
22 3561 17209 1
22 3561 17244 1
22 3561 17267 1
22 3561 17273 1
22 3561 17279 1
22 3561 17332 1
22 3561 17362 1
22 3561 17366 1
22 3561 17385 1
22 3561 17495 1
22 3561 18453 1
22 3561 18469 1
22 3561 18503 1
22 3561 18591 1
22 3561 18611 1
22 3561 18612 1
22 3561 18710 1
22 3561 18784 1
22 3561 18800 1
22 3561 18805 1
22 3561 18815 1
22 3561 18816 1
22 3561 18843 1
22 3561 18847 1
22 3561 18943 1
22 3561 18978 1
22 3561 19009 1
22 3561 19015 1
22 3561 19024 1
22 3561 19029 1
22 3561 19030 1
22 3561 19071 1
22 3561 19072 1
22 3561 19138 1
22 3561 19169 1
22 3561 19175 1
22 3561 19197 1
22 3561 19202 1
22 3561 19208 1
22 3561 19211 1
22 3561 19212 1
22 3561 19235 1
22 3561 19255 1
22 3561 19325 1
22 3561 19336 1
22 3561 19354 1
22 3561 19362 1
22 3561 19374 1
22 3561 19384 1
22 3561 19430 1
22 3561 19452 1
22 3561 19511 1
22 3561 19523 1
22 3561 19552 1
22 3561 19607 1
22 3561 19613 1
22 3561 19617 1
22 3561 19619 1
22 3561 19627 1
22 3561 19634 1
22 3561 19643 1
22 3561 19655 1
22 3561 19739 1
22 3561 19749 1
22 3561 19765 1
22 3561 19776 1
22 3561 19833 1
22 3561 19834 1
22 3561 19837 1
22 3561 19840 1
22 3561 19851 1
22 3561 19860 1
22 3561 19863 1
22 3561 19879 1
22 3561 19946 1
22 3561 19955 1
22 3561 19976 1
22 3561 20037 1
22 3561 20073 1
22 3561 20081 1
22 3561 20230 1
22 3561 20258 1
22 116 3561 1
22 167 3561 1
22 555 3561 1
22 555 7170 1
22 1226 3561 1
22 1251 3561 1
22 1251 4128 1
22 1906 3561 1
22 2035 3561 1
22 2707 3561 1
22 3081 3561 1
22 3368 3561 1
22 3368 14390 1
22 3392 3561 1
22 3563 4513 1
22 3563 6395 1
22 3563 6461 1
22 3563 6939 1
22 3566 7260 1
22 3566 14506 1
22 3569 7018 1
22 3571 7018 1
22 3578 5651 1
22 3578 8125 1
22 3582 3701 1
22 3582 4513 1
22 3582 4600 1
22 3584 6539 1
22 3585 7018 1
22 3591 10490 1
22 3593 7853 1
22 3594 4540 1
22 3597 4387 1
22 3597 13835 1
22 676 3597 1
22 676 10834 1
22 3599 7018 1
22 3599 7260 1
22 3602 3812 1
22 3602 3967 1
22 3602 4143 1
22 3602 4469 1
22 3602 4509 1
22 3602 5071 1
22 3602 5690 1
22 3602 5755 1
22 3602 5769 1
22 3602 6539 1
22 3602 6638 1
22 3602 7122 1
22 3602 7271 1
22 3602 7307 1
22 3602 7366 1
22 3602 7398 1
22 3602 7456 1
22 3602 7781 1
22 3602 7826 1
22 3602 11103 1
22 3602 11290 1
22 3602 11522 1
22 3602 11625 1
22 3602 11969 1
22 3602 12059 1
22 3602 12188 1
22 3602 13319 1
22 3602 13480 1
22 3602 13594 1
22 3602 13773 1
22 3602 13911 1
22 3602 14116 1
22 3602 14191 1
22 3602 14472 1
22 3602 14562 1
22 3602 14752 1
22 3602 15024 1
22 3602 15102 1
22 3602 16914 1
22 3602 17154 1
22 3602 18650 1
22 3602 18705 1
22 3602 19062 1
22 3602 19086 1
22 3602 19188 1
22 3602 19728 1
22 3602 20161 1
22 851 3602 1
22 851 7445 1
22 3607 7474 1
22 3608 3786 1
22 3608 7563 1
22 3608 7623 1
22 3608 9316 1
22 3608 9494 1
22 3608 9768 1
22 3614 7018 1
22 3615 5466 1
22 3632 6503 1
22 1292 3632 1
22 1292 6503 1
22 1292 7408 1
22 1840 3632 1
22 1840 8151 1
22 1840 18592 1
22 2549 3632 1
22 2549 6503 1
22 2549 18592 1
22 271 3633 1
22 271 6453 1
22 271 6509 1
22 271 6539 1
22 271 15290 1
22 3634 4557 1
22 3653 7018 1
22 3662 4000 1
22 3662 4158 1
22 3662 4528 1
22 3662 4605 1
22 3662 4616 1
22 3662 7650 1
22 3662 7651 1
22 3661 3662 1
22 3661 4641 1
22 3669 7332 1
22 3669 13777 1
22 3670 8079 1
22 3676 3677 1
22 3676 4513 1
22 3676 6122 1
22 3676 10764 1
22 3680 5650 1
22 3680 7018 1
22 3685 3754 1
22 3699 3742 1
22 3699 4513 1
22 3699 6461 1
22 3699 11856 1
22 3700 10910 1
22 3701 4201 1
22 3701 4222 1
22 3701 4513 1
22 3701 4600 1
22 3701 6366 1
22 3701 7396 1
22 3701 10876 1
22 3703 6461 1
22 3703 7018 1
22 3707 11486 1
22 3714 10921 1
22 3714 13327 1
22 3714 14271 1
22 3714 19304 1
22 1657 3714 1
22 3720 6461 1
22 3720 6936 1
22 3720 7961 1
22 3720 15295 1
22 3720 19876 1
22 3733 14288 1
22 3737 4231 1
22 3737 6347 1
22 3737 7018 1
22 3737 11590 1
22 3737 11753 1
22 3737 15155 1
22 3738 7018 1
22 3739 3776 1
22 3739 4302 1
22 3739 5324 1
22 3739 5977 1
22 3739 7018 1
22 37 3739 1
22 37 7170 1
22 84 3739 1
22 84 7170 1
22 3741 4513 1
22 3741 6180 1
22 3741 6461 1
22 3741 6667 1
22 3741 7018 1
22 3741 7154 1
22 3741 7460 1
22 3741 8297 1
22 3741 10474 1
22 3741 10798 1
22 3741 10922 1
22 3741 11845 1
22 3741 14115 1
22 3741 14516 1
22 3741 15159 1
22 3741 16630 1
22 3741 16800 1
22 3741 17148 1
22 3741 17312 1
22 3741 18775 1
22 3741 19232 1
22 3741 19847 1
22 3742 6461 1
22 3742 14471 1
22 3742 16620 1
22 3742 19281 1
22 3742 19506 1
22 3749 7212 1
22 3751 7911 1
22 3751 16834 1
22 3754 3756 1
22 3754 4385 1
22 3754 5719 1
22 3754 11537 1
22 3754 11872 1
22 3758 4983 1
22 3758 7472 1
22 3758 7473 1
22 3758 7634 1
22 3758 9247 1
22 3758 9292 1
22 3758 9434 1
22 3758 9506 1
22 3758 9719 1
22 3758 9877 1
22 3758 9890 1
22 3758 9892 1
22 3758 10120 1
22 1872 3758 1
22 1872 5650 1
22 1872 7018 1
22 1872 10911 1
22 3613 3758 1
22 3764 4278 1
22 3764 6347 1
22 3766 15290 1
22 3770 10440 1
22 3776 4540 1
22 3776 9235 1
22 3776 10629 1
22 3776 14801 1
22 3776 15316 1
22 3783 7193 1
22 3786 3976 1
22 3786 4513 1
22 3786 4660 1
22 3786 4663 1
22 3786 4668 1
22 3786 4745 1
22 3786 4791 1
22 3786 6068 1
22 3786 6395 1
22 3786 6427 1
22 3786 6453 1
22 3786 6461 1
22 3786 7470 1
22 3786 7557 1
22 3786 7558 1
22 3786 7559 1
22 3786 7564 1
22 3786 7623 1
22 3786 8918 1
22 3786 9229 1
22 3786 9277 1
22 3786 9316 1
22 3786 9318 1
22 3786 9452 1
22 3786 9459 1
22 3786 9490 1
22 3786 9493 1
22 3786 9521 1
22 3786 9522 1
22 3786 9525 1
22 3786 9526 1
22 3786 9527 1
22 3786 9529 1
22 3786 9530 1
22 3786 9531 1
22 3786 9532 1
22 3786 9569 1
22 3786 9575 1
22 3786 9581 1
22 3786 9629 1
22 3786 9634 1
22 3786 9637 1
22 3786 9643 1
22 3786 9644 1
22 3786 9646 1
22 3786 9683 1
22 3786 9685 1
22 3786 9688 1
22 3786 9691 1
22 3786 9692 1
22 3786 9693 1
22 3786 9695 1
22 3786 9696 1
22 3786 9697 1
22 3786 9699 1
22 3786 9700 1
22 3786 9702 1
22 3786 9703 1
22 3786 9704 1
22 3786 9709 1
22 3786 9753 1
22 3786 9755 1
22 3786 9759 1
22 3786 9762 1
22 3786 9765 1
22 3786 9766 1
22 3786 9767 1
22 3786 9768 1
22 3786 9770 1
22 3786 9771 1
22 3786 9779 1
22 3786 9784 1
22 3786 9842 1
22 3786 9843 1
22 3786 9844 1
22 3786 9847 1
22 3786 9848 1
22 3786 9852 1
22 3786 9854 1
22 3786 9857 1
22 3786 9858 1
22 3786 9860 1
22 3786 9862 1
22 3786 9865 1
22 3786 9866 1
22 3786 9946 1
22 3786 9947 1
22 3786 9948 1
22 3786 9950 1
22 3786 9953 1
22 3786 9958 1
22 3786 9959 1
22 3786 9967 1
22 3786 9971 1
22 3786 9973 1
22 3786 9977 1
22 3786 9979 1
22 3786 9981 1
22 3786 10037 1
22 3786 10039 1
22 3786 10041 1
22 3786 10043 1
22 3786 10047 1
22 3786 10051 1
22 3786 10054 1
22 3786 10056 1
22 3786 10058 1
22 3786 10064 1
22 3786 10065 1
22 3786 10066 1
22 3786 10067 1
22 3786 10154 1
22 3786 10156 1
22 3786 10161 1
22 3786 10164 1
22 3786 10167 1
22 3786 10168 1
22 3786 10172 1
22 3786 10173 1
22 3786 10174 1
22 3786 10182 1
22 3786 10185 1
22 3786 10196 1
22 3786 10198 1
22 3786 17569 1
22 3786 17570 1
22 3786 17575 1
22 3786 17576 1
22 1237 3786 1
22 1237 7622 1
22 1237 7623 1
22 1237 9270 1
22 1237 9635 1
22 1237 9868 1
22 1237 9982 1
22 1237 10197 1
22 3748 3786 1
22 3748 4766 1
22 3784 3786 1
22 3784 4766 1
22 3789 4513 1
22 3789 5056 1
22 3789 6079 1
22 3789 6395 1
22 3789 10347 1
22 3789 11466 1
22 3789 11670 1
22 3789 14200 1
22 3801 7018 1
22 3803 6079 1
22 3803 6249 1
22 3803 8038 1
22 3812 7271 1
22 3815 6347 1
22 3816 11237 1
22 3820 6347 1
22 3831 4323 1
22 3831 5003 1
22 3831 7958 1
22 3831 8166 1
22 3831 10532 1
22 3831 11775 1
22 3831 11942 1
22 3831 13959 1
22 3831 16687 1
22 3832 6461 1
22 3836 9411 1
22 3836 9486 1
22 3840 4433 1
22 3840 4740 1
22 3845 5696 1
22 3845 14323 1
22 3845 14895 1
22 3850 4306 1
22 3850 7896 1
22 3850 11070 1
22 3850 13765 1
22 3850 14565 1
22 3850 16923 1
22 3851 11422 1
22 3855 18741 1
22 3857 4323 1
22 3857 7018 1
22 3857 13602 1
22 3857 14257 1
22 3857 14655 1
22 3857 15207 1
22 3663 3857 1
22 3663 4550 1
22 3900 3967 1
22 3900 7018 1
22 3901 7018 1
22 3908 4015 1
22 3908 4184 1
22 3908 4306 1
22 3908 6517 1
22 3908 6653 1
22 3908 6949 1
22 3908 7359 1
22 3908 7424 1
22 3908 7731 1
22 3908 8159 1
22 3908 10435 1
22 3908 11071 1
22 3908 11507 1
22 3908 11547 1
22 3908 11588 1
22 3908 11646 1
22 3908 11891 1
22 3908 11950 1
22 3908 12015 1
22 3908 12215 1
22 3908 13548 1
22 3908 13606 1
22 3908 13612 1
22 3908 13651 1
22 3908 13799 1
22 3908 13983 1
22 3908 14018 1
22 3908 14201 1
22 3908 14423 1
22 3908 14559 1
22 3908 14606 1
22 3908 14805 1
22 3908 14942 1
22 3908 14995 1
22 3908 15206 1
22 3908 15358 1
22 3908 17010 1
22 3908 17022 1
22 3908 17054 1
22 3908 17139 1
22 3908 17171 1
22 3908 17207 1
22 3908 17311 1
22 3908 18482 1
22 3908 18516 1
22 3908 18849 1
22 3908 18913 1
22 3908 18952 1
22 3908 19092 1
22 3908 19410 1
22 3908 19463 1
22 3908 19477 1
22 3908 19588 1
22 3908 20036 1
22 210 3908 1
22 210 11252 1
22 210 11537 1
22 2900 3908 1
22 2900 5696 1
22 2900 11537 1
22 3575 3908 1
22 3575 6993 1
22 3575 16094 1
22 3912 11537 1
22 3914 4513 1
22 3914 6079 1
22 3914 6395 1
22 3914 6427 1
22 3914 6461 1
22 3914 8918 1
22 3914 10651 1
22 3914 11301 1
22 3914 11638 1
22 3914 13659 1
22 3914 13786 1
22 3914 13943 1
22 3914 15203 1
22 3914 16648 1
22 3916 5303 1
22 3931 11722 1
22 3932 4006 1
22 3932 4200 1
22 3932 4513 1
22 3932 5056 1
22 3932 6066 1
22 3932 6079 1
22 3932 6395 1
22 3932 6427 1
22 3932 6461 1
22 3932 7018 1
22 3932 8918 1
22 34 3932 1
22 34 11537 1
22 3951 6995 1
22 3951 7228 1
22 3951 8113 1
22 3951 14618 1
22 3967 4006 1
22 3967 4195 1
22 3967 4197 1
22 3967 4198 1
22 3967 4259 1
22 3967 4513 1
22 3967 4766 1
22 3967 4996 1
22 3967 5003 1
22 3967 5041 1
22 3967 5056 1
22 3967 5088 1
22 3967 5670 1
22 3967 5673 1
22 3967 6079 1
22 3967 6129 1
22 3967 6132 1
22 3967 6140 1
22 3967 6354 1
22 3967 6395 1
22 3967 6432 1
22 3967 6453 1
22 3967 6461 1
22 3967 6467 1
22 3967 6468 1
22 3967 6500 1
22 3967 6508 1
22 3967 6565 1
22 3967 6942 1
22 3967 7018 1
22 3967 7104 1
22 3967 7128 1
22 3967 7203 1
22 3967 7213 1
22 3967 7280 1
22 3967 7474 1
22 3967 7750 1
22 3967 7809 1
22 3967 7829 1
22 3967 7956 1
22 3967 8001 1
22 3967 8082 1
22 3967 8709 1
22 3967 8918 1
22 3967 9277 1
22 3967 10310 1
22 3967 10440 1
22 3967 10470 1
22 3967 10530 1
22 3967 10627 1
22 3967 10633 1
22 3967 10750 1
22 3967 10784 1
22 3967 10811 1
22 3967 10839 1
22 3967 10848 1
22 3967 11174 1
22 3967 11216 1
22 3967 11251 1
22 3967 11563 1
22 3967 11643 1
22 3967 11669 1
22 3967 11686 1
22 3967 11695 1
22 3967 11697 1
22 3967 11778 1
22 3967 11886 1
22 3967 12008 1
22 3967 12076 1
22 3967 12125 1
22 3967 12137 1
22 3967 12157 1
22 3967 13362 1
22 3967 13426 1
22 3967 13446 1
22 3967 13512 1
22 3967 13577 1
22 3967 13646 1
22 3967 13748 1
22 3967 13890 1
22 3967 13910 1
22 3967 13912 1
22 3967 13917 1
22 3967 14081 1
22 3967 14245 1
22 3967 14451 1
22 3967 14506 1
22 3967 14542 1
22 3967 14545 1
22 3967 14673 1
22 3967 14747 1
22 3967 14870 1
22 3967 14914 1
22 3967 14916 1
22 3967 14919 1
22 3967 14922 1
22 3967 15001 1
22 3967 15041 1
22 3967 15096 1
22 3967 15128 1
22 3967 15169 1
22 3967 15217 1
22 3967 15226 1
22 3967 15250 1
22 3967 15266 1
22 3967 15318 1
22 3967 16417 1
22 3967 16484 1
22 3967 16639 1
22 3967 16650 1
22 3967 16669 1
22 3967 16792 1
22 3967 16840 1
22 3967 16922 1
22 3967 16930 1
22 3967 16970 1
22 3967 16991 1
22 3967 17012 1
22 3967 17014 1
22 3967 17060 1
22 3967 17092 1
22 3967 17110 1
22 3967 17155 1
22 3967 17186 1
22 3967 17201 1
22 3967 17308 1
22 3967 17314 1
22 3967 18451 1
22 3967 18507 1
22 3967 18521 1
22 3967 18542 1
22 3967 18554 1
22 3967 18702 1
22 3967 18716 1
22 3967 18730 1
22 3967 18740 1
22 3967 18746 1
22 3967 18784 1
22 3967 18807 1
22 3967 18811 1
22 3967 18850 1
22 3967 18916 1
22 3967 18994 1
22 3967 18995 1
22 3967 18996 1
22 3967 18997 1
22 3967 19041 1
22 3967 19078 1
22 3967 19179 1
22 3967 19545 1
22 3967 19700 1
22 3967 19701 1
22 3967 20046 1
22 3968 11172 1
22 3976 4790 1
22 3976 4792 1
22 3976 4961 1
22 3976 6461 1
22 3976 9272 1
22 3976 9457 1
22 3976 9493 1
22 3976 9523 1
22 3976 9571 1
22 3976 9579 1
22 3976 9685 1
22 3976 9693 1
22 3976 9709 1
22 3976 9761 1
22 3976 9770 1
22 3976 9781 1
22 3976 9845 1
22 3976 9846 1
22 3976 9852 1
22 3976 9862 1
22 3976 9864 1
22 3976 9871 1
22 3976 9943 1
22 3976 9951 1
22 3976 9958 1
22 3976 9959 1
22 3976 9981 1
22 3976 10047 1
22 3976 10057 1
22 3976 10163 1
22 3976 10168 1
22 3976 10177 1
22 3976 10181 1
22 3976 10183 1
22 3976 10184 1
22 3976 17569 1
22 3998 19749 1
22 4000 4002 1
22 4000 4003 1
22 4000 4004 1
22 4000 4513 1
22 4000 4635 1
22 4000 4689 1
22 4000 4805 1
22 4000 4861 1
22 4000 4862 1
22 4000 5511 1
22 4000 5564 1
22 4000 6505 1
22 4000 6826 1
22 4000 6897 1
22 4000 6945 1
22 4000 7303 1
22 4000 7618 1
22 4000 7927 1
22 4000 7980 1
22 4000 7984 1
22 4000 7993 1
22 4000 8280 1
22 4000 8406 1
22 4000 8584 1
22 4000 9304 1
22 4000 11830 1
22 3790 4003 1
22 3790 5511 1
22 3790 7018 1
22 3790 11042 1
22 3790 11830 1
22 4005 4230 1
22 4005 7137 1
22 4005 8668 1
22 4005 10569 1
22 4005 11139 1
22 4005 14920 1
22 4005 14988 1
22 4005 19711 1
22 4006 4200 1
22 4006 4323 1
22 4006 4355 1
22 4006 4436 1
22 4006 4513 1
22 4006 4544 1
22 4006 4565 1
22 4006 5696 1
22 4006 6079 1
22 4006 6112 1
22 4006 6172 1
22 4006 6259 1
22 4006 6300 1
22 4006 6461 1
22 4006 6971 1
22 4006 7018 1
22 4006 7170 1
22 4006 7922 1
22 4006 8918 1
22 4006 10437 1
22 4006 10522 1
22 4006 10759 1
22 4006 10811 1
22 4006 10978 1
22 4006 11170 1
22 4006 12076 1
22 4006 12083 1
22 4006 13321 1
22 4006 13513 1
22 4006 14386 1
