Time Start Target Weight
2992 1569 1742 1
2992 1598 1702 1
2992 1645 1756 1
2992 1808 1523 1
2992 1825 1888 1
2992 1835 1854 1
2992 1840 1489 1
2992 1755 1498 1
2992 1850 1868 1
2992 1599 1655 1
2992 1841 1901 1
2992 1829 1886 1
2992 1678 1845 1
2992 1871 1517 1
2992 1648 1696 1
2992 1600 1888 1
2992 1598 1635 1
2992 1599 1512 1
2992 1655 1512 1
2992 1740 1863 1
2992 1650 1668 1
2994 1550 1641 1
2994 1609 1920 1
2994 1617 1857 1
2994 1755 1498 1
2994 1850 1868 1
2994 1599 1655 1
2994 1841 1901 1
2994 1787 1851 1
2994 1547 1808 1
2994 1829 1886 1
2994 1678 1845 1
2994 1871 1517 1
2994 1648 1696 1
2994 1600 1888 1
2994 1598 1635 1
2994 1599 1512 1
2994 1655 1512 1
2994 1740 1863 1
2994 1650 1668 1
2996 1547 1523 1
2996 1592 1715 1
2996 1599 1655 1
2996 1669 1754 1
2996 1721 1816 1
2996 1767 1489 1
2996 1841 1901 1
2996 1873 1921 1
2996 1549 1525 1
2996 1787 1851 1
2996 1485 1529 1
2996 1547 1808 1
2996 1592 1718 1
2996 1829 1886 1
2996 1678 1845 1
2996 1871 1517 1
2996 1648 1696 1
2996 1600 1888 1
2996 1598 1635 1
2996 1489 1514 1
2996 1599 1512 1
2996 1825 1888 1
2996 1655 1512 1
2996 1740 1863 1
2996 1650 1668 1
2998 1544 1553 1
2998 1549 1525 1
2998 1674 1767 1
2998 1787 1851 1
2998 1804 1510 1
2998 1816 1881 1
2998 1485 1529 1
2998 1547 1808 1
2998 1592 1718 1
2998 1617 1441 1
2998 1755 1437 1
2998 1829 1886 1
2998 1678 1845 1
2998 1850 1868 1
2998 1871 1517 1
2998 1648 1696 1
2998 1600 1888 1
2998 1598 1635 1
2998 1489 1514 1
2998 1617 1857 1
2998 1599 1512 1
2998 1825 1888 1
2998 1655 1512 1
2998 1740 1863 1
2998 1650 1668 1
3000 1544 1890 1
3000 1544 1811 1
3000 1547 1808 1
3000 1575 1696 1
3000 1592 1718 1
3000 1617 1441 1
3000 1625 1755 1
3000 1641 1692 1
3000 1710 1889 1
3000 1755 1437 1
3000 1829 1886 1
3000 1841 1901 1
3000 1625 1437 1
3000 1669 1754 1
3000 1678 1845 1
3000 1850 1868 1
3000 1592 1715 1
3000 1871 1517 1
3000 1575 1648 1
3000 1648 1696 1
3000 1808 1523 1
3000 1600 1888 1
3000 1598 1635 1
3000 1599 1655 1
3000 1489 1514 1
3000 1617 1857 1
3000 1599 1512 1
3000 1825 1888 1
3000 1655 1512 1
3000 1740 1863 1
3000 1650 1668 1
3002 1625 1437 1
3002 1641 1920 1
3002 1669 1754 1
3002 1678 1845 1
3002 1816 1881 1
3002 1816 1923 1
3002 1850 1868 1
3002 1857 1923 1
3002 1592 1715 1
3002 1692 1816 1
3002 1871 1517 1
3002 1575 1648 1
3002 1648 1696 1
3002 1808 1523 1
3002 1549 1525 1
3002 1600 1888 1
3002 1598 1635 1
3002 1599 1655 1
3002 1674 1489 1
3002 1489 1514 1
3002 1617 1857 1
3002 1599 1512 1
3002 1825 1888 1
3002 1655 1512 1
3002 1740 1863 1
3002 1650 1668 1
3004 1563 1592 1
3004 1575 1696 1
3004 1592 1715 1
3004 1625 1713 1
3004 1692 1816 1
3004 1710 1889 1
3004 1871 1517 1
3004 1890 1519 1
3004 1575 1648 1
3004 1648 1696 1
3004 1648 1679 1
3004 1808 1523 1
3004 1485 1529 1
3004 1549 1525 1
3004 1600 1888 1
3004 1841 1901 1
3004 1569 1742 1
3004 1598 1635 1
3004 1599 1655 1
3004 1674 1489 1
3004 1489 1514 1
3004 1617 1857 1
3004 1547 1808 1
3004 1599 1512 1
3004 1829 1886 1
3004 1825 1888 1
3004 1886 1919 1
3004 1655 1512 1
3004 1740 1863 1
3004 1650 1668 1
3006 1538 1924 1
3006 1544 1811 1
3006 1563 1475 1
3006 1575 1648 1
3006 1617 1441 1
3006 1648 1696 1
3006 1648 1679 1
3006 1679 1696 1
3006 1721 1816 1
3006 1721 1881 1
3006 1787 1851 1
3006 1808 1523 1
3006 1485 1529 1
3006 1544 1890 1
3006 1549 1525 1
3006 1600 1888 1
3006 1841 1901 1
3006 1569 1742 1
3006 1598 1635 1
3006 1599 1655 1
3006 1674 1489 1
3006 1713 1437 1
3006 1489 1514 1
3006 1617 1857 1
3006 1547 1808 1
3006 1599 1512 1
3006 1829 1886 1
3006 1829 1919 1
3006 1825 1888 1
3006 1886 1919 1
3006 1655 1512 1
3006 1740 1863 1
3006 1650 1668 1
3008 1544 1890 1
3008 1549 1525 1
3008 1592 1688 1
3008 1600 1888 1
3008 1728 1458 1
3008 1742 1478 1
3008 1841 1901 1
3008 1569 1742 1
3008 1598 1635 1
3008 1599 1655 1
3008 1674 1489 1
3008 1713 1437 1
3008 1767 1489 1
3008 1489 1514 1
3008 1617 1857 1
3008 1547 1808 1
3008 1599 1512 1
3008 1829 1886 1
3008 1829 1919 1
3008 1871 1517 1
3008 1825 1888 1
3008 1886 1919 1
3008 1655 1512 1
3008 1740 1863 1
3008 1650 1668 1
3010 1569 1742 1
3010 1598 1635 1
3010 1599 1655 1
3010 1674 1489 1
3010 1694 1862 1
3010 1713 1437 1
3010 1767 1489 1
3010 1808 1523 1
3010 1489 1514 1
3010 1617 1857 1
3010 1547 1808 1
3010 1609 1924 1
3010 1669 1754 1
3010 1599 1512 1
3010 1829 1886 1
3010 1829 1919 1
3010 1871 1517 1
3010 1825 1888 1
3010 1886 1919 1
3010 1655 1512 1
3010 1740 1863 1
3010 1650 1668 1
3012 1600 1825 1
3012 1617 1857 1
3012 1678 1845 1
3012 1721 1816 1
3012 1767 1840 1
3012 1547 1808 1
3012 1609 1924 1
3012 1669 1754 1
3012 1569 1478 1
3012 1599 1512 1
3012 1829 1886 1
3012 1829 1919 1
3012 1841 1901 1
3012 1871 1517 1
3012 1825 1888 1
3012 1544 1890 1
3012 1886 1919 1
3012 1655 1512 1
3012 1740 1863 1
3012 1635 1920 1
3012 1650 1668 1
3014 1547 1808 1
3014 1609 1924 1
3014 1625 1710 1
3014 1669 1754 1
3014 1713 1437 1
3014 1816 1881 1
3014 1485 1529 1
3014 1549 1525 1
3014 1569 1478 1
3014 1599 1512 1
3014 1808 1523 1
3014 1829 1886 1
3014 1829 1919 1
3014 1841 1901 1
3014 1871 1517 1
3014 1825 1888 1
3014 1544 1890 1
3014 1886 1919 1
3014 1655 1512 1
3014 1740 1863 1
3014 1635 1920 1
3014 1650 1668 1
3016 1549 1525 1
3016 1550 1839 1
3016 1551 1701 1
3016 1569 1478 1
3016 1599 1512 1
3016 1617 1857 1
3016 1808 1523 1
3016 1816 1823 1
3016 1829 1886 1
3016 1829 1919 1
3016 1841 1901 1
3016 1617 1694 1
3016 1678 1845 1
3016 1871 1517 1
3016 1694 1857 1
3016 1825 1888 1
3016 1544 1890 1
3016 1886 1919 1
3016 1694 1441 1
3016 1655 1512 1
3016 1740 1863 1
3016 1635 1920 1
3016 1650 1668 1
3018 1617 1441 1
3018 1617 1694 1
3018 1651 1817 1
3018 1674 1767 1
3018 1678 1845 1
3018 1823 1881 1
3018 1489 1514 1
3018 1688 1715 1
3018 1721 1881 1
3018 1871 1517 1
3018 1721 1816 1
3018 1694 1857 1
3018 1816 1881 1
3018 1825 1888 1
3018 1544 1890 1
3018 1886 1919 1
3018 1694 1441 1
3018 1857 1441 1
3018 1655 1512 1
3018 1740 1863 1
3018 1635 1920 1
3018 1650 1668 1
3020 1669 1754 1
3020 1674 1840 1
3020 1688 1715 1
3020 1721 1881 1
3020 1787 1851 1
3020 1816 1872 1
3020 1816 1825 1
3020 1857 1858 1
3020 1871 1517 1
3020 1602 1779 1
3020 1648 1696 1
3020 1721 1816 1
3020 1694 1857 1
3020 1816 1881 1
3020 1825 1888 1
3020 1841 1901 1
3020 1609 1924 1
3020 1544 1890 1
3020 1886 1919 1
3020 1694 1441 1
3020 1857 1441 1
3020 1655 1512 1
3020 1740 1863 1
3020 1489 1498 1
3020 1635 1920 1
3020 1650 1668 1
3022 1569 1478 1
3022 1602 1779 1
3022 1648 1696 1
3022 1721 1816 1
3022 1694 1857 1
3022 1816 1881 1
3022 1825 1888 1
3022 1841 1901 1
3022 1609 1924 1
3022 1544 1890 1
3022 1886 1919 1
3022 1694 1441 1
3022 1857 1441 1
3022 1816 1823 1
3022 1655 1512 1
3022 1740 1863 1
3022 1489 1498 1
3022 1635 1920 1
3022 1650 1668 1
3024 1538 1609 1
3024 1674 1767 1
3024 1678 1845 1
3024 1694 1857 1
3024 1721 1881 1
3024 1804 1510 1
3024 1816 1881 1
3024 1825 1888 1
3024 1841 1901 1
3024 1609 1924 1
3024 1544 1890 1
3024 1886 1919 1
3024 1694 1441 1
3024 1857 1441 1
3024 1816 1823 1
3024 1655 1512 1
3024 1740 1863 1
3024 1489 1498 1
3024 1635 1920 1
3024 1650 1668 1
3026 1569 1742 1
3026 1579 1717 1
3026 1609 1924 1
3026 1648 1696 1
3026 1544 1890 1
3026 1599 1890 1
3026 1688 1715 1
3026 1721 1816 1
3026 1886 1919 1
3026 1694 1441 1
3026 1857 1441 1
3026 1816 1823 1
3026 1655 1512 1
3026 1740 1863 1
3026 1829 1919 1
3026 1829 1886 1
3026 1489 1498 1
3026 1544 1599 1
3026 1635 1920 1
3026 1650 1668 1
3028 1544 1890 1
3028 1544 1876 1
3028 1599 1890 1
3028 1625 1713 1
3028 1688 1715 1
3028 1721 1816 1
3028 1825 1888 1
3028 1871 1517 1
3028 1886 1919 1
3028 1890 1519 1
3028 1599 1519 1
3028 1694 1441 1
3028 1857 1441 1
3028 1876 1890 1
3028 1470 1471 1
3028 1816 1823 1
3028 1655 1512 1
3028 1740 1863 1
3028 1829 1919 1
3028 1694 1857 1
3028 1829 1886 1
3028 1489 1498 1
3028 1678 1845 1
3028 1544 1599 1
3028 1635 1920 1
3028 1650 1668 1
3030 1544 1913 1
3030 1544 1519 1
3030 1583 1913 1
3030 1599 1913 1
3030 1599 1519 1
3030 1694 1441 1
3030 1721 1825 1
3030 1721 1881 1
3030 1811 1448 1
3030 1811 1890 1
3030 1811 1876 1
3030 1816 1825 1
3030 1857 1441 1
3030 1876 1890 1
3030 1470 1471 1
3030 1816 1823 1
3030 1913 1519 1
3030 1655 1512 1
3030 1740 1863 1
3030 1829 1919 1
3030 1694 1857 1
3030 1829 1886 1
3030 1489 1498 1
3030 1678 1845 1
3030 1544 1599 1
3030 1635 1920 1
3030 1650 1668 1
3032 1599 1448 1
3032 1669 1754 1
3032 1816 1823 1
3032 1913 1519 1
3032 1655 1512 1
3032 1871 1517 1
3032 1740 1863 1
3032 1602 1779 1
3032 1829 1919 1
3032 1886 1919 1
3032 1694 1857 1
3032 1829 1886 1
3032 1489 1498 1
3032 1678 1845 1
3032 1544 1599 1
3032 1635 1920 1
3032 1599 1890 1
3032 1650 1668 1
3034 1550 1839 1
3034 1553 1924 1
3034 1625 1713 1
3034 1655 1512 1
3034 1804 1835 1
3034 1816 1825 1
3034 1825 1835 1
3034 1835 1876 1
3034 1835 1510 1
3034 1871 1517 1
3034 1470 1471 1
3034 1599 1519 1
3034 1688 1715 1
3034 1721 1825 1
3034 1740 1863 1
3034 1816 1835 1
3034 1470 1495 1
3034 1602 1779 1
3034 1811 1876 1
3034 1829 1919 1
3034 1886 1919 1
3034 1890 1519 1
3034 1694 1857 1
3034 1829 1886 1
3034 1489 1498 1
3034 1678 1845 1
3034 1544 1599 1
3034 1635 1920 1
3034 1599 1890 1
3034 1650 1668 1
3036 1544 1519 1
3036 1550 1857 1
3036 1599 1819 1
3036 1599 1519 1
3036 1600 1890 1
3036 1688 1715 1
3036 1721 1816 1
3036 1721 1825 1
3036 1740 1863 1
3036 1816 1835 1
3036 1819 1519 1
3036 1913 1519 1
3036 1470 1495 1
3036 1602 1779 1
3036 1811 1876 1
3036 1829 1919 1
3036 1886 1919 1
3036 1890 1519 1
3036 1694 1857 1
3036 1694 1441 1
3036 1819 1913 1
3036 1857 1441 1
3036 1829 1886 1
3036 1489 1498 1
3036 1544 1890 1
3036 1825 1881 1
3036 1678 1845 1
3036 1804 1510 1
3036 1816 1823 1
3036 1544 1599 1
3036 1635 1920 1
3036 1599 1890 1
3036 1617 1684 1
3036 1650 1668 1
3038 1599 1688 1
3038 1602 1779 1
3038 1668 1463 1
3038 1669 1835 1
3038 1703 1889 1
3038 1811 1876 1
3038 1829 1919 1
3038 1886 1919 1
3038 1890 1519 1
3038 1600 1888 1
3038 1669 1754 1
3038 1694 1857 1
3038 1694 1441 1
3038 1819 1913 1
3038 1857 1441 1
3038 1829 1886 1
3038 1489 1498 1
3038 1544 1890 1
3038 1816 1825 1
3038 1825 1881 1
3038 1678 1845 1
3038 1804 1510 1
3038 1816 1823 1
3038 1544 1599 1
3038 1635 1920 1
3038 1599 1890 1
3038 1617 1684 1
3038 1650 1668 1
3040 1600 1888 1
3040 1669 1754 1
3040 1688 1913 1
3040 1688 1819 1
3040 1694 1857 1
3040 1694 1441 1
3040 1721 1825 1
3040 1740 1863 1
3040 1819 1913 1
3040 1857 1441 1
3040 1625 1678 1
3040 1829 1886 1
3040 1489 1498 1
3040 1544 1890 1
3040 1816 1825 1
3040 1825 1881 1
3040 1678 1845 1
3040 1804 1510 1
3040 1816 1823 1
3040 1544 1599 1
3040 1635 1920 1
3040 1599 1890 1
3040 1617 1684 1
3040 1650 1668 1
3042 1555 1625 1
3042 1625 1678 1
3042 1648 1696 1
3042 1651 1754 1
3042 1811 1876 1
3042 1829 1886 1
3042 1441 1489 1
3042 1489 1498 1
3042 1544 1890 1
3042 1816 1825 1
3042 1825 1881 1
3042 1678 1845 1
3042 1804 1510 1
3042 1816 1823 1
3042 1544 1599 1
3042 1549 1525 1
3042 1635 1920 1
3042 1599 1890 1
3042 1617 1684 1
3042 1835 1463 1
3042 1650 1668 1
3044 1544 1890 1
3044 1767 1498 1
3044 1816 1825 1
3044 1825 1881 1
3044 1890 1525 1
3044 1600 1888 1
3044 1678 1845 1
3044 1804 1510 1
3044 1816 1823 1
3044 1767 1489 1
3044 1544 1599 1
3044 1549 1525 1
3044 1635 1920 1
3044 1599 1890 1
3044 1617 1684 1
3044 1694 1857 1
3044 1835 1463 1
3044 1650 1668 1
3046 1599 1525 1
3046 1600 1888 1
3046 1678 1845 1
3046 1721 1816 1
3046 1721 1825 1
3046 1804 1510 1
3046 1816 1823 1
3046 1829 1886 1
3046 1767 1489 1
3046 1544 1599 1
3046 1549 1525 1
3046 1635 1920 1
3046 1599 1890 1
3046 1617 1684 1
3046 1694 1857 1
3046 1489 1498 1
3046 1835 1463 1
3046 1811 1876 1
3046 1740 1863 1
3046 1650 1668 1
3048 1563 1592 1
3048 1583 1890 1
3048 1648 1696 1
3048 1688 1448 1
3048 1721 1881 1
3048 1721 1796 1
3048 1767 1489 1
3048 1796 1816 1
3048 1544 1890 1
3048 1544 1599 1
3048 1549 1525 1
3048 1635 1920 1
3048 1819 1913 1
3048 1599 1890 1
3048 1617 1684 1
3048 1694 1857 1
3048 1694 1441 1
3048 1857 1441 1
3048 1489 1498 1
3048 1835 1463 1
3048 1811 1876 1
3048 1740 1863 1
3048 1650 1668 1
3050 1544 1890 1
3050 1544 1599 1
3050 1549 1525 1
3050 1569 1678 1
3050 1635 1920 1
3050 1669 1754 1
3050 1819 1913 1
3050 1829 1886 1
3050 1840 1489 1
3050 1841 1901 1
3050 1876 1918 1
3050 1890 1519 1
3050 1599 1890 1
3050 1617 1684 1
3050 1678 1845 1
3050 1694 1857 1
3050 1694 1441 1
3050 1857 1441 1
3050 1489 1498 1
3050 1825 1888 1
3050 1835 1463 1
3050 1600 1888 1
3050 1811 1876 1
3050 1740 1863 1
3050 1650 1668 1
3052 1563 1592 1
3052 1599 1890 1
3052 1602 1779 1
3052 1617 1684 1
3052 1648 1696 1
3052 1678 1845 1
3052 1871 1517 1
3052 1600 1825 1
3052 1694 1857 1
3052 1694 1441 1
3052 1857 1441 1
3052 1489 1498 1
3052 1825 1888 1
3052 1835 1463 1
3052 1600 1888 1
3052 1811 1876 1
3052 1740 1863 1
3052 1650 1668 1
3054 1569 1678 1
3054 1600 1825 1
3054 1679 1819 1
3054 1694 1857 1
3054 1694 1441 1
3054 1721 1816 1
3054 1816 1881 1
3054 1816 1823 1
3054 1857 1441 1
3054 1489 1498 1
3054 1825 1888 1
3054 1829 1886 1
3054 1835 1463 1
3054 1600 1888 1
3054 1655 1512 1
3054 1811 1876 1
3054 1924 1478 1
3054 1635 1920 1
3054 1678 1742 1
3054 1740 1863 1
3054 1650 1668 1
3056 1602 1779 1
3056 1663 1818 1
3056 1669 1754 1
3056 1796 1816 1
3056 1796 1823 1
3056 1825 1888 1
3056 1829 1886 1
3056 1835 1840 1
3056 1835 1463 1
3056 1884 1890 1
3056 1600 1888 1
3056 1655 1512 1
3056 1544 1890 1
3056 1811 1876 1
3056 1549 1525 1
3056 1841 1901 1
3056 1924 1478 1
3056 1635 1920 1
3056 1678 1742 1
3056 1740 1863 1
3056 1650 1668 1
3058 1600 1888 1
3058 1617 1684 1
3058 1655 1512 1
3058 1721 1816 1
3058 1728 1458 1
3058 1816 1823 1
3058 1816 1881 1
3058 1544 1890 1
3058 1599 1512 1
3058 1599 1655 1
3058 1811 1876 1
3058 1549 1525 1
3058 1841 1901 1
3058 1924 1478 1
3058 1569 1678 1
3058 1635 1920 1
3058 1678 1742 1
3058 1600 1825 1
3058 1740 1863 1
3058 1650 1668 1
3060 1544 1890 1
3060 1599 1512 1
3060 1599 1655 1
3060 1811 1876 1
3060 1840 1463 1
3060 1549 1525 1
3060 1669 1754 1
3060 1841 1901 1
3060 1924 1478 1
3060 1569 1678 1
3060 1635 1920 1
3060 1489 1498 1
3060 1678 1742 1
3060 1857 1441 1
3060 1694 1441 1
3060 1694 1857 1
3060 1600 1825 1
3060 1740 1863 1
3060 1650 1668 1
3062 1549 1525 1
3062 1669 1754 1
3062 1767 1840 1
3062 1816 1823 1
3062 1841 1901 1
3062 1871 1517 1
3062 1924 1478 1
3062 1602 1779 1
3062 1888 1503 1
3062 1569 1678 1
3062 1635 1920 1
3062 1489 1498 1
3062 1678 1742 1
3062 1857 1441 1
3062 1694 1441 1
3062 1694 1857 1
3062 1600 1825 1
3062 1740 1863 1
3062 1650 1668 1
3064 1599 1512 1
3064 1602 1779 1
3064 1679 1819 1
3064 1688 1426 1
3064 1721 1816 1
3064 1767 1489 1
3064 1816 1881 1
3064 1829 1886 1
3064 1888 1503 1
3064 1563 1592 1
3064 1617 1684 1
3064 1485 1529 1
3064 1569 1678 1
3064 1635 1920 1
3064 1489 1498 1
3064 1678 1742 1
3064 1857 1441 1
3064 1694 1441 1
3064 1694 1857 1
3064 1600 1825 1
3064 1740 1863 1
3064 1650 1668 1
3066 1563 1592 1
3066 1617 1684 1
3066 1659 1449 1
3066 1688 1886 1
3066 1841 1901 1
3066 1767 1840 1
3066 1924 1478 1
3066 1485 1529 1
3066 1549 1525 1
3066 1569 1678 1
3066 1635 1920 1
3066 1787 1851 1
3066 1819 1913 1
3066 1489 1498 1
3066 1678 1742 1
3066 1689 1533 1
3066 1857 1441 1
3066 1694 1441 1
3066 1694 1857 1
3066 1600 1825 1
3066 1740 1863 1
3066 1650 1668 1
3068 1655 1529 1
3068 1767 1840 1
3068 1796 1816 1
3068 1924 1478 1
3068 1485 1529 1
3068 1549 1525 1
3068 1569 1678 1
3068 1635 1920 1
3068 1787 1851 1
3068 1819 1913 1
3068 1602 1779 1
3068 1489 1498 1
3068 1678 1742 1
3068 1721 1796 1
3068 1689 1533 1
3068 1857 1441 1
3068 1694 1441 1
3068 1694 1857 1
3068 1669 1754 1
3068 1600 1825 1
3068 1740 1863 1
3068 1650 1668 1
3070 1549 1525 1
3070 1563 1592 1
3070 1569 1678 1
3070 1599 1512 1
3070 1635 1920 1
3070 1787 1851 1
3070 1811 1876 1
3070 1819 1913 1
3070 1829 1871 1
3070 1440 1458 1
3070 1829 1517 1
3070 1602 1779 1
3070 1489 1498 1
3070 1678 1742 1
3070 1721 1796 1
3070 1829 1886 1
3070 1689 1533 1
3070 1857 1441 1
3070 1694 1441 1
3070 1694 1857 1
3070 1669 1754 1
3070 1600 1825 1
3070 1740 1863 1
3070 1650 1668 1
3072 1630 1531 1
3072 1829 1517 1
3072 1602 1779 1
3072 1677 1678 1
3072 1489 1498 1
3072 1678 1742 1
3072 1721 1796 1
3072 1829 1886 1
3072 1767 1840 1
3072 1689 1533 1
3072 1796 1816 1
3072 1857 1441 1
3072 1694 1441 1
3072 1694 1857 1
3072 1669 1754 1
3072 1600 1825 1
3072 1547 1808 1
3072 1740 1863 1
3072 1650 1668 1
3074 1602 1779 1
3074 1617 1684 1
3074 1677 1678 1
3074 1688 1894 1
3074 1811 1876 1
3074 1448 1449 1
3074 1489 1498 1
3074 1678 1742 1
3074 1721 1816 1
3074 1721 1796 1
3074 1829 1886 1
3074 1871 1517 1
3074 1440 1458 1
3074 1767 1840 1
3074 1689 1533 1
3074 1796 1816 1
3074 1857 1441 1
3074 1694 1441 1
3074 1694 1857 1
3074 1669 1754 1
3074 1600 1825 1
3074 1547 1808 1
3074 1740 1863 1
3074 1650 1668 1
3076 1635 1840 1
3076 1635 1767 1
3076 1678 1742 1
3076 1721 1816 1
3076 1721 1796 1
3076 1829 1886 1
3076 1871 1517 1
3076 1440 1458 1
3076 1767 1840 1
3076 1689 1533 1
3076 1796 1816 1
3076 1857 1441 1
3076 1485 1529 1
3076 1694 1441 1
3076 1694 1857 1
3076 1669 1754 1
3076 1600 1825 1
3076 1547 1808 1
3076 1740 1863 1
3076 1650 1668 1
3078 1569 1678 1
3078 1600 1884 1
3078 1689 1912 1
3078 1767 1840 1
3078 1840 1920 1
3078 1689 1533 1
3078 1796 1816 1
3078 1857 1441 1
3078 1485 1529 1
3078 1617 1684 1
3078 1694 1441 1
3078 1694 1857 1
3078 1669 1754 1
3078 1489 1498 1
3078 1600 1825 1
3078 1547 1808 1
3078 1740 1863 1
3078 1650 1668 1
3080 1549 1525 1
3080 1635 1920 1
3080 1678 1742 1
3080 1689 1533 1
3080 1796 1816 1
3080 1857 1441 1
3080 1440 1458 1
3080 1485 1529 1
3080 1485 1517 1
3080 1871 1517 1
3080 1617 1684 1
3080 1635 1463 1
3080 1694 1441 1
3080 1694 1857 1
3080 1669 1754 1
3080 1489 1498 1
3080 1600 1825 1
3080 1547 1808 1
3080 1740 1863 1
3080 1650 1668 1
3082 1679 1819 1
3082 1679 1718 1
3082 1689 1912 1
3082 1718 1819 1
3082 1721 1881 1
3082 1871 1529 1
3082 1871 1517 1
3082 1517 1529 1
3082 1617 1684 1
3082 1635 1463 1
3082 1694 1441 1
3082 1694 1857 1
3082 1669 1754 1
3082 1489 1498 1
3082 1600 1825 1
3082 1547 1808 1
3082 1740 1863 1
3082 1650 1668 1
3084 1599 1678 1
3084 1617 1684 1
3084 1635 1463 1
3084 1694 1441 1
3084 1694 1857 1
3084 1829 1886 1
3084 1888 1503 1
3084 1669 1754 1
3084 1489 1498 1
3084 1600 1825 1
3084 1678 1742 1
3084 1547 1808 1
3084 1740 1863 1
3084 1650 1668 1
3086 1569 1678 1
3086 1579 1441 1
3086 1599 1825 1
3086 1599 1519 1
3086 1617 1684 1
3086 1635 1463 1
3086 1664 1530 1
3086 1694 1441 1
3086 1694 1857 1
3086 1787 1851 1
3086 1829 1886 1
3086 1857 1441 1
3086 1888 1503 1
3086 1549 1525 1
3086 1669 1754 1
3086 1489 1498 1
3086 1600 1825 1
3086 1678 1742 1
3086 1547 1808 1
3086 1579 1694 1
3086 1740 1863 1
3086 1650 1668 1
3088 1721 1881 1
3088 1857 1441 1
3088 1871 1517 1
3088 1888 1503 1
3088 1549 1525 1
3088 1669 1754 1
3088 1816 1881 1
3088 1796 1816 1
3088 1489 1498 1
3088 1600 1825 1
3088 1678 1742 1
3088 1689 1533 1
3088 1547 1808 1
3088 1598 1920 1
3088 1579 1694 1
3088 1740 1863 1
3088 1650 1668 1
3090 1549 1525 1
3090 1669 1754 1
3090 1816 1881 1
3090 1796 1816 1
3090 1489 1498 1
3090 1600 1825 1
3090 1678 1742 1
3090 1689 1533 1
3090 1547 1808 1
3090 1598 1920 1
3090 1579 1694 1
3090 1740 1863 1
3090 1650 1668 1
3092 1684 1441 1
3092 1796 1816 1
3092 1816 1918 1
3092 1829 1886 1
3092 1721 1816 1
3092 1857 1441 1
3092 1489 1498 1
3092 1599 1525 1
3092 1600 1825 1
3092 1617 1441 1
3092 1678 1742 1
3092 1689 1533 1
3092 1871 1517 1
3092 1547 1808 1
3092 1598 1920 1
3092 1579 1694 1
3092 1888 1503 1
3092 1740 1863 1
3092 1650 1668 1
3094 1669 1754 1
3094 1721 1816 1
3094 1816 1823 1
3094 1857 1441 1
3094 1489 1498 1
3094 1569 1742 1
3094 1569 1678 1
3094 1599 1525 1
3094 1600 1825 1
3094 1617 1441 1
3094 1678 1742 1
3094 1689 1533 1
3094 1871 1517 1
3094 1881 1918 1
3094 1547 1808 1
3094 1598 1920 1
3094 1617 1857 1
3094 1579 1694 1
3094 1888 1503 1
3094 1721 1796 1
3094 1740 1863 1
3094 1650 1668 1
3096 1569 1742 1
3096 1569 1678 1
3096 1579 1437 1
3096 1599 1525 1
3096 1600 1825 1
3096 1617 1441 1
3096 1678 1742 1
3096 1689 1533 1
3096 1728 1458 1
3096 1871 1517 1
3096 1881 1918 1
3096 1547 1808 1
3096 1598 1920 1
3096 1617 1857 1
3096 1579 1694 1
3096 1694 1437 1
3096 1888 1503 1
3096 1721 1796 1
3096 1740 1863 1
3096 1650 1668 1
3098 1547 1808 1
3098 1598 1920 1
3098 1602 1779 1
3098 1796 1816 1
3098 1857 1441 1
3098 1617 1857 1
3098 1579 1694 1
3098 1694 1437 1
3098 1888 1503 1
3098 1721 1796 1
3098 1740 1863 1
3098 1650 1668 1
3100 1617 1857 1
3100 1579 1694 1
3100 1694 1437 1
3100 1888 1503 1
3100 1871 1517 1
3100 1489 1498 1
3100 1721 1796 1
3100 1579 1437 1
3100 1549 1525 1
3100 1829 1886 1
3100 1740 1863 1
3100 1650 1668 1
3102 1579 1694 1
3102 1669 1754 1
3102 1694 1437 1
3102 1819 1876 1
3102 1575 1679 1
3102 1888 1503 1
3102 1547 1808 1
3102 1600 1825 1
3102 1871 1517 1
3102 1489 1498 1
3102 1721 1796 1
3102 1721 1816 1
3102 1796 1816 1
3102 1579 1437 1
3102 1549 1525 1
3102 1829 1886 1
3102 1740 1863 1
3102 1650 1668 1
3104 1575 1679 1
3104 1721 1823 1
3104 1841 1901 1
3104 1857 1489 1
3104 1888 1503 1
3104 1547 1808 1
3104 1600 1825 1
3104 1617 1857 1
3104 1721 1881 1
3104 1871 1517 1
3104 1489 1498 1
3104 1721 1796 1
3104 1721 1816 1
3104 1796 1816 1
3104 1579 1437 1
3104 1549 1525 1
3104 1829 1886 1
3104 1740 1863 1
3104 1678 1813 1
3104 1650 1668 1
3106 1547 1808 1
3106 1600 1825 1
3106 1617 1857 1
3106 1721 1881 1
3106 1871 1517 1
3106 1489 1498 1
3106 1721 1796 1
3106 1721 1816 1
3106 1796 1816 1
3106 1593 1787 1
3106 1579 1437 1
3106 1549 1525 1
3106 1829 1886 1
3106 1740 1863 1
3106 1678 1813 1
3106 1650 1668 1
3108 1669 1754 1
3108 1721 1796 1
3108 1721 1823 1
3108 1547 1716 1
3108 1575 1679 1
3108 1721 1816 1
3108 1796 1816 1
3108 1857 1441 1
3108 1593 1787 1
3108 1579 1437 1
3108 1549 1525 1
3108 1829 1886 1
3108 1740 1863 1
3108 1678 1813 1
3108 1650 1668 1
